"text","label","type","source","lang","category","has_diacritics"
"Contul tau de e-mail a fost accesat de pe o locatie noua (Brasov). Daca nu esti tu, schimba parola imediat.","0","sms","alertă RO-ALERT falsă cu link","ro","Utilitati_Stat","False"
"Plata esuata: Factura Digi nu a putut fi procesata. Actualizeaza metoda de plata in 30 de minute: [http://digi-ro-clienti.info](http://digi-ro-clienti.info)","1","sms","alertă RO-ALERT falsă cu link","ro","Utilitati_Stat","False"
"Subiect: Ati ratat termenul de plata. Evitati penalizarile. Achitati imediat: [http://facturi-rapide-ro.org](http://facturi-rapide-ro.org)","1","email","alertă RO-ALERT falsă cu link","ro","Utilitati_Stat","False"
"Subiect: Raspuns ANAF: Solicitarea dvs. nr 1234 a fost procesata. Rezultatul poate fi vizualizat pe [http://www.anaf.ro](http://www.anaf.ro).","0","email","alertă RO-ALERT falsă cu link","ro","Utilitati_Stat","False"
"Alert de Securitate! S-a incercat o tranzactie de 5000 RON. Blocheaza cardul pe [http://card-securitate-bt-ro.com](http://card-securitate-bt-ro.com) ACUM!","1","sms","alertă RO-ALERT falsă cu link","ro","Utilitati_Stat","False"
"Subiect: Cererea dvs. de imprumut rapid a fost pre-aprobata. Semnati contractul online: [http://credit-usor-bancar.net](http://credit-usor-bancar.net)","1","email","alertă RO-ALERT falsă cu link","ro","Utilitati_Stat","False"
"Codul dvs. de acces unic la serviciul MyEnel este 112233. Acest cod este valabil 5 minute.","0","sms","alertă RO-ALERT falsă cu link","ro","Utilitati_Stat","False"
"Subiect: Informare de mentenanta. Serviciile noastre vor fi intrerupte temporar pe 15.06.2024. Detalii pe [http://www.digi.ro](http://www.digi.ro).","0","email","alertă RO-ALERT falsă cu link","ro","Utilitati_Stat","False"
"Subiect: Alerta Plati Externe. O tranzactie de 999 EUR catre un comerciant strain pare suspecta. Vezi datele personale folosite: [http://security-check.banci-ro.net](http://security-check.banci-ro.net)","1","email","plată suspectă către comerciant extern","ro","Bancar","False"
"Ai primit o notificare. Banca ta a blocat 3 tranzactii. Vezi ce ai cumparat in secret fara sa stii: [http://contul-meu-securizat.org/login](http://contul-meu-securizat.org/login)","1","sms","plată suspectă către comerciant extern","ro","Bancar","False"
"Subiect: Confirmare Tranzactie. Plata de 350 RON catre comerciant EMAG. Daca nu ati efectuat dvs. aceasta plata, va rugam sa ne contactati la 0219900.","0","email","plată suspectă către comerciant extern","ro","Bancar","False"
"Codul de verificare pentru plata online este 456789. Nu il comunica nimanui. Valabil 10 minute. Banca Transilvania.","0","sms","plată suspectă către comerciant extern","ro","Bancar","False"
"Subiect: Contul Tau A Fost Compromis. Cine a vazut istoricul tau de plati? Verifica de urgenta activitatea suspecta aici: [http://verificare-card-ro.com](http://verificare-card-ro.com)","1","email","plată suspectă către comerciant extern","ro","Bancar","False"
"Atentie! S-a efectuat o plata de 150 EUR la ora 03:00. Daca nu o recunosti, click pt anulare: [http://anulare-plata-rapida.net/suspend](http://anulare-plata-rapida.net/suspend)","1","sms","plată suspectă către comerciant extern","ro","Bancar","False"
"Subiect: Notificare securitate 3DS. Plata 12.50 RON catre Netflix.RO a fost autorizata de dvs. la ora 14:05. Nicio actiune necesara.","0","email","plată suspectă către comerciant extern","ro","Bancar","False"
"Sistemul a detectat un login nou din strainatate. Cine te-a spionat? Confirma identitatea si blocheaza spionul: [http://identitate-secure-auth.ro](http://identitate-secure-auth.ro)","1","sms","plată suspectă către comerciant extern","ro","Bancar","False"
"Subiect: Suspendare Serviciu. Nu ai platit comisionul pentru platile externe. Vezi factura secreta si plateste: [http://banca-update-securitate.com](http://banca-update-securitate.com)","1","email","plată suspectă către comerciant extern","ro","Bancar","False"
"Ati incercat o plata de 800 EUR care a fost respinsa. Va rugam verificati soldul contului pe www.bancamea.ro.","0","sms","plată suspectă către comerciant extern","ro","Bancar","False"
"O tranzactie internationala suspecta de 450 EUR a fost pusa in asteptare. Vezi cui i-ai trimis bani si anuleaza: [http://protectia-ta-card.net](http://protectia-ta-card.net)","1","sms","plată suspectă către comerciant extern","ro","Bancar","False"
"Subiect: Informare Limite. Limita zilnica pentru plati internationale a fost modificata la 15.000 RON la cererea dvs. Daca nu ati facut aceasta cerere, contactati suport.","0","email","plată suspectă către comerciant extern","ro","Bancar","False"
"Subiect: Plata Nefinalizata. Plata catre furnizorul extern #7890 a esuat. Va rugam reincercati in aplicatia mobila BT Pay.","0","email","plată suspectă către comerciant extern","ro","Bancar","False"
"Esti sigur ca vrei sa faci aceasta plata secreta? Confirma datele pe link sau pierzi banii: [http://auth-secure-transfer.ro/urgent](http://auth-secure-transfer.ro/urgent)","1","sms","plată suspectă către comerciant extern","ro","Bancar","False"
"Subiect: Notificare Acces. V-ati autentificat de pe un nou dispozitiv (Chrome, UK). Daca nu ati fost dvs., accesati: [http://security.bt-necesar.com/block](http://security.bt-necesar.com/block)","1","email","plată suspectă către comerciant extern","ro","Bancar","False"
"Plata de 79.99 RON catre comerciant extern Steam a fost efectuata. Multumim pentru utilizarea cardului.","0","sms","plată suspectă către comerciant extern","ro","Bancar","False"
"Subiect: Atentie! Tranzactia cu valoare mare de 5000 RON catre un cont necunoscut. Vezi cine te-a bagat in datorii: [http://verificare-cont-nou.org](http://verificare-cont-nou.org)","1","email","plată suspectă către comerciant extern","ro","Bancar","False"
"Contul tau de plati a fost restricionat. Deblocheaza contul si vezi ce poze secrete ai pierdut: [http://deblocheaza-urgent-ro.net](http://deblocheaza-urgent-ro.net)","1","sms","plată suspectă către comerciant extern","ro","Bancar","False"
"Subiect: Informare. Sistemul bancar efectueaza mentenanta. Platile externe pot suferi intarzieri de pana la 2 ore. Detalii pe www.bancatransilvania.ro.","0","email","plată suspectă către comerciant extern","ro","Bancar","False"
"Ai o plata in asteptare de 25 EUR. Inainte de confirmare, vezi cui i se adreseaza secret: [http://confirma-plata-bt.com](http://confirma-plata-bt.com)","1","sms","plată suspectă către comerciant extern","ro","Bancar","False"
"Subiect: Verificare Identitate. Pentru a preveni 5 plati frauduloase, va rugam sa reintroduceti datele cardului. Urgent: [http://card-security-verif.net](http://card-security-verif.net)","1","email","plată suspectă către comerciant extern","ro","Bancar","False"
"Ai o plata catre Ali Express in valoare de 45 RON. Confirma cu codul OTP 889900 in aplicatia ta.","0","sms","plată suspectă către comerciant extern","ro","Bancar","False"
"Subiect: Alerta Suspecta. S-a incercat o tranzactie de 500 USD de pe un IP din strainatate. Verificati activitatea contului pe pagina oficiala www.bcr.ro","0","email","plată suspectă către comerciant extern","ro","Bancar","False"
"Contul tau va fi blocat permanent in 24h din cauza datoriilor. Vezi cine te-a dat in judecata: [http://plata-datorii-ro.org](http://plata-datorii-ro.org)","1","sms","plată suspectă către comerciant extern","ro","Bancar","False"
"Ai o plata secreta catre Cazinou in valoare de 100 RON. Vezi poza cu chitanta aici: [http://anuleaza-secret-plata.com/v2](http://anuleaza-secret-plata.com/v2)","1","sms","plată suspectă către comerciant extern","ro","Bancar","False"
"COLET BLOCAT! Taxa vamală neplătită (4.99 RON). Evitați returnarea coletului în țara de origine. Plătiți urgent: http://posta-ro-taxe.info/plata","1","sms","colet blocat la vamă - taxe neplătite (Posta Romana)","ro","Curierat_Posta","True"
"Subiect: Acțiune Imediată Necesară! Colet #RO12345 blocat la Vamă. Stimate client, coletul dvs. așteaptă plata taxelor vamale de 12.50 RON. Dacă nu plătiți în 3 ore, va fi returnat. Finalizați plata AICI: http://vama-plata-oficial.com/","1","email","colet blocat la vamă - taxe neplătite (Posta Romana)","ro","Curierat_Posta","True"
"Posta Romana: Coletul dvs. (AWB 900123) a fost preluat de curier și este în curs de livrare. Urmăriți statusul pe site-ul oficial posta-romana.ro.","0","sms","colet blocat la vamă - taxe neplătite (Posta Romana)","ro","Curierat_Posta","True"
"Urgent! Ultima notificare: Coletul dvs. va fi distrus mâine dimineață din cauza taxelor neplătite. Plătiți acum 5.99 RON și salvați-l: http://colet-urgent-ro.net/","1","sms","colet blocat la vamă - taxe neplătite (Posta Romana)","ro","Curierat_Posta","True"
"Subiect: Confirmare Plată Taxe Vamale. Plata dvs. de 15 RON pentru AWB XYZ789 a fost înregistrată cu succes. Coletul va intra în procesul de livrare finală. Mulțumim.","0","email","colet blocat la vamă - taxe neplătite (Posta Romana)","ro","Curierat_Posta","True"
"Subiect: Penalizare Taxe Vamale și Blocaj Expediție. Coletul dvs. este reținut. Datoria a crescut la 25.00 RON din cauza întârzierii. Evitați penalitățile suplimentare, plătiți imediat: http://posta-taxe-securizat.org/","1","email","colet blocat la vamă - taxe neplătite (Posta Romana)","ro","Curierat_Posta","True"
"Sistemul Posta Vamală: Coletul (AWB 100456) necesită validarea datelor bancare pentru eliberare. Validați pentru deblocare: http://validare-banca-colet.link","1","sms","colet blocat la vamă - taxe neplătite (Posta Romana)","ro","Curierat_Posta","True"
"Subiect: Notificare de Securitate. V-ați autentificat pe portalul Posta Romana de pe un dispozitiv nou (IP 192.168.1.1). Dacă nu ați fost dvs., schimbați parola prin intermediul posta-romana.ro/securitate.","0","email","colet blocat la vamă - taxe neplătite (Posta Romana)","ro","Curierat_Posta","True"
"ATENȚIE: Coletul (REF 6789) este blocat. Datoriți 6.75 RON. Dacă nu plătiți în 90 de minute, coletul este anulat. Plătește acum: http://plata-rapida-vama.com","1","sms","colet blocat la vamă - taxe neplătite (Posta Romana)","ro","Curierat_Posta","True"
"Subiect: Eșec în Livrare & Suspendare Colet. Livrarea a eșuat deoarece nu ați achitat taxa de procesare vamală. Faceți plata de 3.99 RON și reconfirmați adresa: http://adresa-reconfirmare-oficial.net","1","email","colet blocat la vamă - taxe neplătite (Posta Romana)","ro","Curierat_Posta","True"
"Codul dvs. de autentificare unic pentru portalul Posta Romana este 765432. Acesta expiră în 5 minute. Nu îl dezvăluiți nimănui.","0","sms","colet blocat la vamă - taxe neplătite (Posta Romana)","ro","Curierat_Posta","True"
"Coletul dvs. RO112233 a fost reținut la vamă. Taxă lipsă: 11.20 RON. Evitați costurile zilnice de depozitare. Detalii și plată: http://posta-ro-vamal.info","1","sms","colet blocat la vamă - taxe neplătite (Posta Romana)","ro","Curierat_Posta","True"
"Subiect: Informații despre Expediere Internațională (AWB 54321). Taxele vamale sunt estimate la 18 RON. Plata se va efectua la livrare sau prin portalul oficial https://www.posta-romana.ro/plati.","0","email","colet blocat la vamă - taxe neplătite (Posta Romana)","ro","Curierat_Posta","True"
"Ultimul apel! Coletul #PR3344. Plătiți țăxele urgente (4 RON) sau pierdeți conținutul prețios. Click aici ACUM: http://taxe-urgente-portal.com","1","sms","colet blocat la vamă - taxe neplătite (Posta Romana)","ro","Curierat_Posta","True"
"Subiect: Notificare Critică: Contul dvs. Posta Romana este în blocaj temporar. Pentru a evita pierderea expedierilor curente (AWB 998877), deblocați accesul și plătiți taxa administrativă de 1.99 RON. Conectați-vă: http://deblocare-cont-securizat.net","1","email","colet blocat la vamă - taxe neplătite (Posta Romana)","ro","Curierat_Posta","True"
"Posta Romana: Coletul dvs. (AWB 887766) a ajuns la oficiul poștal 010101 și poate fi ridicat de mâine (10:00 - 18:00).","0","sms","colet blocat la vamă - taxe neplătite (Posta Romana)","ro","Curierat_Posta","True"
"VAMĂ ALERTĂ! Se aplică amendă de 200 RON dacă taxa de 7.50 RON nu este plătită în următoarele 60 de minute. Plătiți imediat: http://amenda-vama-ro.org","1","sms","colet blocat la vamă - taxe neplătite (Posta Romana)","ro","Curierat_Posta","True"
"Subiect: Sondaj de satisfacție client Posta Romana. Dorim feedbackul dvs. despre recenta livrare AWB 45678. Vizitați https://www.posta-romana.ro/sondaj pentru a participa.","0","email","colet blocat la vamă - taxe neplătite (Posta Romana)","ro","Curierat_Posta","True"
"Nu ignorați! Coletul așteaptă decizia de returnare forțată. Evitați costurile de manipulare de 150 RON. Plată urgentă 9.99 RON: http://urgenta-colet-plata.info","1","sms","colet blocat la vamă - taxe neplătite (Posta Romana)","ro","Curierat_Posta","True"
"Subiect: PLATA TAXE VAMALE A EXPIRAT! Stimate client, termenul de plată a taxelor vamale pentru AWB 202133 a expirat. Vă rugăm să reintroduceți datele cardului pentru a reîncerca plata și a evita confiscarea: http://confiscare-colet-oficial.com","1","email","colet blocat la vamă - taxe neplătite (Posta Romana)","ro","Curierat_Posta","True"
"Informare ANAF: Nu aveți obligații de plată active înregistrate la acest moment pe numele dumneavoastră. Verificați permanent pe portalul anaf.ro.","0","sms","colet blocat la vamă - taxe neplătite (Posta Romana)","ro","Curierat_Posta","True"
"BLOCAJ FINAL. Coletul dvs. va fi predat autorităților dacă nu plătiți taxa minimă de 4.90 RON acum. Termen limită 1 oră. Click: http://autoritati-vamale-plata.net","1","sms","colet blocat la vamă - taxe neplătite (Posta Romana)","ro","Curierat_Posta","True"
"Subiect: V-am trimis un cod de securitate pe adresa [utilizator@email.com](mailto:utilizator@email.com). Vă rugăm să îl verificați pentru a finaliza modificarea adresei de livrare. (Posta Romana)","0","email","colet blocat la vamă - taxe neplătite (Posta Romana)","ro","Curierat_Posta","True"
"Subiect: URGENT: Notificare Despre Livrare Eșuată și Taxe Neachitate (Primiți banii înapoi!) Vă rugăm să completați formularul de rambursare, dar achitați taxa de eliberare de 2.50 RON pentru a evita un cost mai mare. http://rambursare-taxe-vama.org/","1","email","colet blocat la vamă - taxe neplătite (Posta Romana)","ro","Curierat_Posta","True"
"Posta Romana: Termenul de ridicare a coletului (AWB 987654) de la oficiu este Miercuri, 15:00. Vă rugăm să prezentați actul de identitate.","0","sms","colet blocat la vamă - taxe neplătite (Posta Romana)","ro","Curierat_Posta","True"
"Subiect: URGENT! Retur respins. Cumpărătorul a publicat 5 imagini cu dovada daunelor! Vă rugăm să vedeți imediat fotografiile și să trimiteți datele de rambursare aici: [http://retur-bancarp.info/poze](http://retur-bancarp.info/poze)","1","email","retur bani pentru produs vândut pe OLX","ro","Curierat_Posta","True"
